TW_ID,TW_DETAIL,TW_HASHTAG,USR_ID
25431,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/F0lezOqIQX,#Rampage,343096085
25432,So good I had to share! Check out all the items Im loving on @Poshmarkapp from @ladybugj15 #poshmark #fashion… https://t.co/tC3CnPxrGF,#Rampage,998658453173428000
25433,But...but he hadnt eaten...why would he suddenly eat...just because it served the plot?\n#Rampage,#Rampage,128711010
25434,RT @Vkrrod: So good I had to share! Check out all the items Im loving on @Poshmarkapp from @brandeescloset #poshmark #fashion #style #shop…,#Rampage,1098808078114480000
25435,"I must admit, I love, with no facetiousness, that they preserved the names of the ape and the wolf.\nBut, if were g… https://t.co/HgZGcEOZpo",#Rampage,128711010
25436,"So, 2 legs good, 4 legs bad?\n#Rampage",#Rampage,128711010
25437,Im not supposed to do this but.. Ill show you under her top..  ?????????????????????????????? #Redcatracing #rampage #rcscale… https://t.co/SAzNdNUhvK,#Rampage,121221502
25438,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/kHXjNF4TJH,#Rampage,2907960046
25439,Find someone that looks at you the way Lifeline looks at D.O.C.\n#thedojashow #apexlegends #apex #legends #edits… https://t.co/3z1UJPp6fh,#Rampage,1093940687832270000
25440,So good I had to share! Check out all the items Im loving on @Poshmarkapp from @henrylisa246 #poshmark #fashion… https://t.co/cIsmzdnfuc,#Rampage,571478468
25441,RT @ianfjames: Try the first chapter of Do Zombie Dogs Infect for ?? #Free FREE\n??https://t.co/vLluHv917K\n#Dystopian #Apocalypse #Zombie #Tal…,#Rampage,966396938
25442,"RT @TechWizX: Current work in progress on the  customizing of my @arcade_1up #Rampage cabinet.\n\nThanks for the great ideas, @cooltoy_23 &amp; @…",#Rampage,941168654284148000
25443,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/goiDD1VFcn,#Rampage,138062263
25444,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/ifPmGCRKwf,#Rampage,1100590251960160000
25445,So good I had to share! Check out all the items Im loving on @Poshmarkapp from @jnesportsmom @s_dfashion #poshmark… https://t.co/C0OCeHQN76,#Rampage,1108380344162700000
25446,Walk away from darkness and move towards the light.\n#rampa #rampage #redwoods #rotorua #travelnz #northislandnz… https://t.co/lUahRCu9u3,#Rampage,328554338
25447,RT @ianfjames: Try the first chapter of Do Zombie Dogs Infect for ?? #Free FREE\n??https://t.co/vLluHv917K\n#Dystopian #Apocalypse #Zombie #Tal…,#Rampage,1627845704
25448,"Pay for the pussy, call that lootbox ?? #rampage",#Rampage,737364941494050000
25449,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/3D0FPRlF1u,#Rampage,1868631950
25450,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Ut2tuUkCaT,#Rampage,885718988
25451,@TheRock is really the best. He makes even the worst movies enjoyable. #Skyscraper #Rampage #DoubleFeature @HBO @Okay_lk,#Rampage,25297933
25452,"@UweBollRaw Uwe, I dont know how, but we need another #Rampage movie urgently",#Rampage,71233561
25453,Great night at @8secondssaloon with @craigcampbelltv and #Rampage https://t.co/THbkBlkRBI,#Rampage,61746384
25454,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/TWozR0zZVX,#Rampage,2937243982
25455,Peace to the Legendary @dalive5djs methodmanofficial @therealredman @therealrampage On a historic sold out… https://t.co/wyV3CBsueW,#Rampage,2859270833
25456,Rampage (2018) - Read 908 Movie Reviews \nLink: https://t.co/BtnrqIP3GR \n#Rampage,#Rampage,4228094679
25457,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/F96k8yJdtz,#Rampage,420536264
25458,"RT @TechWizX: Current work in progress on the  customizing of my @arcade_1up #Rampage cabinet.\n\nThanks for the great ideas, @cooltoy_23 &amp; @…",#Rampage,285192335
25459,"RT @TechWizX: Current work in progress on the  customizing of my @arcade_1up #Rampage cabinet.\n\nThanks for the great ideas, @cooltoy_23 &amp; @…",#Rampage,953945276997406000
25460,I will watch every movie the Rock is in. So far my favs are still : #walkingtall &amp; #therundown. Starting #rampage right now,#Rampage,939459186
25461,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109685886143220000
25462,RT @ianfjames: Read the first chapter of Do Zombie Dogs Infect for #Free\n??https://t.co/vLluHv917K  #Dystopian #Apocalypse #Zombie #Tale\n#Zo…,#Rampage,3234099793
25463,RT @ianfjames: Read the first chapter of Do Zombie Dogs Infect for #Free\n??https://t.co/vLluHv917K  #Dystopian #Apocalypse #Zombie #Tale\n#Zo…,#Rampage,925824238669484000
25464,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,988093321653379000
25465,So good I had to share! Check out all the items Im loving on @Poshmarkapp from @Hucklebees1 #poshmark #fashion… https://t.co/nHwL7antpI,#Rampage,885718988
25466,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,883742503614074000
25467,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,3502132877
25468,RT @TOKYO_HEADLINE: TOKYO HEADLINE MAKING?THE RAMPAGE from EXILE TRIBE×K·SWISS The best Kicks by R×K Project?\n#EXILE #RAMPAGE #????? #????…,#Rampage,713697502420082000
25469,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1065479885282370000
25470,miss the #AvengersInfinityWar \nmiss the #kgfchapter1 \nOh sh#*; miss the #rampage ???? too!!,#Rampage,3029728587
25471,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,858928497552654000
25472,The @Chicago_Wolves beat the San Antonio #Rampage. The final score 5-0.,#Rampage,177808591
25473,The #Wolves beat the #Rampage. The final score 5-0.,#Rampage,177808591
25474,.THROW YA FIST.\n.\n.\n#RAMPAGE https://t.co/LJWPghS5Pg,#Rampage,1245160808
25475,RT @ianfjames: Try the first chapter of Do Zombie Dogs Infect for ?? #Free FREE\n??https://t.co/vLluHv917K\n#Dystopian #Apocalypse #Zombie #Tal…,#Rampage,906808926393511000
25476,My mom was watching #Rampage  and asked: Whats the lead actors name? He looked familiar. ??\nMe: Dwayne Johnson??… https://t.co/DbSbEtuDEY,#Rampage,350769452
25477,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1068743832051660000
25478,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1096115861788620000
25479,So good I had to share! Check out all the items Im loving on @Poshmarkapp from @brandeescloset #poshmark #fashion… https://t.co/XAvMjO6Wg7,#Rampage,745807653276893000
25480,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,795536685215793000
25481,Busy weekend... #rampage ?? #FreeSolo ?? #AntManandtheWasp,#Rampage,51932125
25482,RT @hipeegrl: Happy #NationalPuppyDay #Rampage Happiness!! https://t.co/VQwMdXTeBr,#Rampage,812748904353689000
25483,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,319085245
25484,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109207049525710000
25485,So good I had to share! Check out all the items Im loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/esJMK5vSc3,#Rampage,3151878181
25486,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109479864774450000
25487,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109643601070290000
25488,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1104729997502110000
25489,Wild rampage in a city run for your life\n#news #report  #alert #pokemongo #pokemongopic #picture  #alola #exeggutor… https://t.co/qE9384Q2wa,#Rampage,806474876018192000
25490,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109147151899050000
25491,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109486203554840000
25492,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109705588269670000
25493,RT @SreeSaravan96: All Time Record top Tag In Mollywood..\nCrossed Previous Best In Just hours ????\n\nStephen nedumbally #rampage \n\nLike always…,#Rampage,1109487966085250000
25494,Maze Runner: The Death Cure (2018) - Read 627 Movie Reviews \nLink: https://t.co/n8PV2YEeD6 \n#MazeRunnerTheDeathCure,#MazeRunnerTheDeathCure,4228094679
25495,"RT @popular_cult: The first part of our 2018 do-over is on its way! \nA grudge match between which film is the most shit, we explore #mazeru…",#MazeRunnerTheDeathCure,68370477
25496,"The first part of our 2018 do-over is on its way! \nA grudge match between which film is the most shit, we explore… https://t.co/PmEILeXJV6",#MazeRunnerTheDeathCure,937648669259476000
25497,"RT @monilovesyou13: Newt knew he was going to die. He was thanking Minho not just for leaving to get the serum, but for everything. For eve…",#MazeRunnerTheDeathCure,1098018978495160000
25498,Maze Runner: The Death Cure (2018) - Read 627 Movie Reviews \nLink: https://t.co/n8PV2YEeD6 \n#MazeRunnerTheDeathCure,#MazeRunnerTheDeathCure,4228094679
25499,Maze Runner: The Death Cure (2018) - Read 627 Movie Reviews \nLink: https://t.co/n8PV2YEeD6 \n#MazeRunnerTheDeathCure,#MazeRunnerTheDeathCure,4228094679
25500,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,543548345
25501,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,988289774698967000
25502,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,971998481769316000
25503,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,721763811959697000
25504,Nebraska Strong ! T-Shirt \nGet it right now on Amazon:\nhttps://t.co/KlSaxG25B0\n\n#Nebraska #NebraskaFlood… https://t.co/qLMTzvryRA,#Strong,1064453829721290000
25505,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,2911124479
25506,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,3870790993
25507,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,964164183867637000
25508,RT @MsFitBC: Pull-ups at 5am is no big deal ?? #momstrength \n.\n.\n.\n#pullups #strong #momsofinstagram #fitmom #fitness #strongwomen #momswhol…,#Strong,2475851675
25509,Pull-ups at 5am is no big deal ?? #momstrength \n.\n.\n.\n#pullups #strong #momsofinstagram #fitmom #fitness… https://t.co/fs8dZdn23r,#Strong,21583372
25510,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,475647523
25511,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,580149674
25512,StrOnG Woman off the shoulder shirt! #fancy #strong #woman #peachybrass #God #SmallBusiness #shopsmall #ladiesnight… https://t.co/puAScvdcEy,#Strong,969284344211804000
25513,You are strong\n#strong #beautiful #PurpleDay #100TheMovie #RamCharan #diamond #HuaweiP30Pro #TuesdayMotivation… https://t.co/ttO0ls6RNd,#Strong,1108447650939050000
25514,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,140915837
25515,This ????????\n\n#LionsOnCharge \nWe Emerging As An #Strong #BowlingUnit #ThisSeason \n\nIf We Continue This #TheCupIsOur Fo… https://t.co/PtshB4yZQC,#Strong,733910211438596000
25516,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1015532241319890000
25517,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,838112601150205000
25518,RT @CouponCottage_: #Emergy The #Handheld #Exerciser with #Torque #Resistance limited availability for 50% Off MSRP.\nFollow Link: https://t…,#Strong,27242178
25519,Been trying to accomplish a necessary cleaning task for 2 weeks.  Today I was able to do it without difficulty! In… https://t.co/MkF11tch5B,#Strong,175255575
25520,RT @CouponCottage_: #Emergy The #Handheld #Exerciser with #Torque #Resistance only 34 hours left to Get 50% Off MSRP.\nFollow Link: https://…,#Strong,27242178
25521,Went for a heavy double. Just didn’t want it today. The fail was definitely more mental than physical. Gotta get my… https://t.co/0UzvptycdL,#Strong,125564389
25522,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,807603890682142000
25523,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,285938859
25524,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,2955187249
25525,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1069464993496650000
25526,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,392048567
25527,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,592463281
25528,"Want to work out but dont have a place you love to do it? Check out #Circuit31 in Allen! They are welcoming, helpf… https://t.co/GDpXjrfmrb",#Strong,758744515603595000
25529,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1047738052318250000
25530,"See you tonight!!!\n\n4301 Avenue D, Bklyn @ 7pm\n\n-floormats, water, rags, required \n\n#SocacizeBKNY #soca… https://t.co/WzzRKnAc9U",#Strong,221248042
25531,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,3097974644
25532,RT @FlooringBySiena: Sienas LVT • practicality and sophistication • in this low-maintenance flooring solution • offered in a variety of co…,#Strong,333658172
25533,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,908354420697468000
25534,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1482168110
25535,Sienas LVT • practicality and sophistication • in this low-maintenance flooring solution • offered in a variety of… https://t.co/hSG0ZJqkOh,#Strong,1506377845
25536,RT @CouponCottage_: #Emergy The #Handheld #Exerciser with #Torque #Resistance limited availability for 50% Off MSRP.\nFollow Link: https://t…,#Strong,1089189512448620000
25537,RT @CouponCottage_: #Emergy The #Handheld #Exerciser with #Torque #Resistance only 34 hours left to Get 50% Off MSRP.\nFollow Link: https://…,#Strong,1089189512448620000
25538,Falling down is an accident. Staying down is a choice.\n\n#strength #motivation #health #strong #gains #lifestyle… https://t.co/xsOFNksNvd,#Strong,1098143687203340000
25539,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,782197783
25540,It’s about to go down!  10th week of working out 20min a day and I feel so much stronger! Join me. #strong… https://t.co/YyIoA714Ey,#Strong,347590618
25541,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,838789851893886000
25542,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1038266165150110000
25543,Fun times #bulldog #shamanism #rottweiler #hot #yoga #personaltrainig #yvr #mealplan #bootcamp #fitness… https://t.co/CVRkQOZXNI,#Strong,3397817113
25544,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,847311598435786000
25545,Siop allows students access to #strong #instruction with #scaffolds built in for #Support \n#ELL #ELLS #ELLScan… https://t.co/rZpMeHZhCa,#Strong,3412785190
25546,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,4404382574
25547,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,2956117592
25548,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,949968880822136000
25549,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1003194163788050000
25550,RT @DrAleenakhan2: The fact that someone else loves you doesnt rescue you from the project of loving yourself.\n\n#codeblue #talaaq? #Alee…,#Strong,3434466253
25551,"I really never ever had thoughts of #Suicide, because its always been around me, but after awhile u start to under… https://t.co/pFPS88Ap03",#Strong,104189271
25552,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,765110499117707000
25553,DrSails is the best fast curing adhesive on marine market...\n#drsails #epoxy #adhesive #strong #flexible #fast… https://t.co/NLKQxQUnH2,#Strong,2768906547
25554,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1020578956251030000
25555,Whom ever need to hear this. ????\n#ryang #expressionred #beboldexpress #message #future #strong #bright #yougotthis… https://t.co/96eGMDPTtN,#Strong,34376951
25556,Do something every day that makes you feel uncomfortable! #keg #handstand #bocofitrage #strong @ BOCO Fit Rage https://t.co/kzEdvoTCnw,#Strong,3307014468
25557,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,456625200
25558,#Jussie #Smollett: News of #Dropped #Charges #Draws #Strong #Reactions on Both Sides\nhttps://t.co/v7HWFtIdZh https://t.co/rp8K5hqbdl,#Strong,4632734963
25559,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,4255412774
25560,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,826171583874076000
25561,You know where we are -- now where are you? ?? #F45 #F45Training #TeamTraining #LifeChanging #F45katy #Workout… https://t.co/ekwISqmKPm,#Strong,1055499281824590000
25562,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1050710559434240000
25563,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,712909749948325000
25564,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1106763925956120000
25565,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,2955122053
25566,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1092099972508430000
25567,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1913341524
25568,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,989170054653665000
25569,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1496247818
25570,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,253569945
25571,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,183984631
25572,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,739356186739367000
25573,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,751413156
25574,Strong https://t.co/X86tn09b4N\n\n#Strong https://t.co/qS4nxd7W3T,#Strong,402617695
25575,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,1056509431754580000
25576,???????? ???????? ?????????????????? ???????? ?????????? ???????? ???????? ?????????????? ???? ?????????????????? ????\n———————————\n#willpower #persevere #strong… https://t.co/b3FAvquXnv,#Strong,64708067
25577,Caught up with this amazing woman today \u2066@cathybrownboxer\u2069 #inspiring #strong xxxx https://t.co/PxAFZJwqri,#Strong,25521661
25578,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,899701750441144000
25579,RT @MeherRamesh: BRAVE HEART ??? \n #courage #inspirational #motivational #strong #Powerful #JanasenaNewAgePolitics2019 @JanaSenaParty https:…,#Strong,83352066
25580,"Just watched, Dont Worry, He Wont Get Far On Foot. Great movie. It has been a while. It had some great actors. On… https://t.co/JdWsqHOS1F",#DontWorryHeWontGetFaronFoot,748705809857601000
25581,Apropos of my last tweet #dontworryhewontgetfaronfoot is a very good film. https://t.co/fsPGOvPTVs,#DontWorryHeWontGetFaronFoot,147793468
25582,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,2868489141
25583,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,81026684
25584,SHAWNEE! Shooting a happy story back in my old stomping grounds today so I stopped by my high school. If these wall… https://t.co/mu4nDOOZMc,#Nostalgia,26200377
25585,RT @DoYouRemember: Happy 75th Birthday to Diana Ross! (@DianaRoss) Name your favorite song by the Supremes and whats your favorite solo re…,#Nostalgia,1110325227949610000
25586,Now on air : Climie Fisher - Love Like A River  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25587,Now on air : Survivor - Eye Of The Tiger  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25588,"Feeling nostalgic on this beautiful Tuesday in Southeast, Texas! Still cant believe players such as Benito Santiag… https://t.co/ZIRiLn6Tyf",#Nostalgia,489808979
25589,RT @abdullahsulehri: Here is a thread for 90s kids who remember the beautiful era when we were a ?? smartphone-free generation and actually…,#Nostalgia,73430731
25590,RT @abdullahsulehri: Here is a thread for 90s kids who remember the beautiful era when we were a ?? smartphone-free generation and actually…,#Nostalgia,86699105
25591,RT @VHSRevival: For Your Eyes Only: #JamesBond &amp; The Darker Side of Moore\n\nAn ageing Moore proves his mettle as #IanFlemings irrepressible…,#Nostalgia,454063640
25592,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,993834989061115000
25593,Now on air : Keith Marshall - Only Crying  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25594,@caytlyn_brooke Xenon: Girl of the 21st Century - Really takes me back! Was babysitting my niece &amp; this was on repe… https://t.co/NZtsSFaN9L,#Nostalgia,197677436
25595,Feeling so 80s today! Thanks @2ndClassElitist! Totally blaming you! #nostalgia #80sfashion #denimjacket https://t.co/RUP18XQz1A,#Nostalgia,2187846774
25596,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,848107988430839000
25597,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,863770316
25598,Now on air : Kelly Marie - Feels Like Im In Love  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25599,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,765840919
25600,"RT @CardIndexYork: An unusual postcard image - an aerial view of Walmgate Bar and the York city walls, in around 1920.  https://t.co/vFbqM2…",#Nostalgia,20262783
25601,"RT @margueritebloem: #nostalgia #immigrant\nI was 11 years old, seven years in America, two years in Southern California, and two years, a #…",#Nostalgia,828905165566533000
